date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:30:21	901/901	---M--	200	added ('OK')	application/rss+xml	etag:%2243f88ed6f2323a2cf5738c4207344316%22	http://localhost/pemikatwalet-cn/2023/03/29/shou-ge-yan-wo-yi-nian-you-duo-shao-ge-yue-he-duo-shao-ci/feed/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/shou-ge-yan-wo-yi-nian-you-duo-shao-ge-yue-he-duo-shao-ci/feed/index.html	(from http://localhost/pemikatwalet-cn/2023/03/29/shou-ge-yan-wo-yi-nian-you-duo-shao-ge-yue-he-duo-shao-ci/)
15:30:21	2997/2997	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:30:19%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fshou-ge-yan-wo-yi-nian-you-duo-shao-ge-yue-he-duo-shao-ci%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embeda5ea.json	(from http://localhost/pemikatwalet-cn/2023/03/29/shou-ge-yan-wo-yi-nian-you-duo-shao-ge-yue-he-duo-shao-ci/)
15:30:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:30:21%20GMT	http://localhost/pemikatwalet-cn/?p=452	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/index20a4.html	(from http://localhost/pemikatwalet-cn/2023/03/29/shou-ge-yan-wo-yi-nian-you-duo-shao-ge-yue-he-duo-shao-ci/)
15:30:24	3199/3199	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:30:22%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fshou-ge-yan-wo-yi-nian-you-duo-shao-ge-yue-he-duo-shao-ci%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed899d	(from http://localhost/pemikatwalet-cn/2023/03/29/shou-ge-yan-wo-yi-nian-you-duo-shao-ge-yue-he-duo-shao-ci/)
15:30:26	985/985	---M--	200	added ('OK')	application/rss+xml	etag:%2243f88ed6f2323a2cf5738c4207344316%22	http://localhost/pemikatwalet-cn/2023/03/29/yan-wo-jie-shi-shi-jie-shang-zui-ang-gui-de-shi-pin-de-zi-ben-jia-ge-he-chu-kou-qian-li/feed/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/yan-wo-jie-shi-shi-jie-shang-zui-ang-gui-de-shi-pin-de-zi-ben-jia-ge-he-chu-kou-qian-li/feed/index.html	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-wo-jie-shi-shi-jie-shang-zui-ang-gui-de-shi-pin-de-zi-ben-jia-ge-he-chu-kou-qian-li/)
15:30:27	10505/10505	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:30:24%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/posts/449	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/posts/449.json	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-wo-jie-shi-shi-jie-shang-zui-ang-gui-de-shi-pin-de-zi-ben-jia-ge-he-chu-kou-qian-li/)
15:30:28	3210/3210	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:30:26%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fyan-wo-jie-shi-shi-jie-shang-zui-ang-gui-de-shi-pin-de-zi-ben-jia-ge-he-chu-kou-qian-li%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embeda4a1.json	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-wo-jie-shi-shi-jie-shang-zui-ang-gui-de-shi-pin-de-zi-ben-jia-ge-he-chu-kou-qian-li/)
15:30:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:30:27%20GMT	http://localhost/pemikatwalet-cn/?p=449	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/indexb47e.html	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-wo-jie-shi-shi-jie-shang-zui-ang-gui-de-shi-pin-de-zi-ben-jia-ge-he-chu-kou-qian-li/)
15:30:31	3460/3460	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:30:28%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fyan-wo-jie-shi-shi-jie-shang-zui-ang-gui-de-shi-pin-de-zi-ben-jia-ge-he-chu-kou-qian-li%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embedc0e2	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-wo-jie-shi-shi-jie-shang-zui-ang-gui-de-shi-pin-de-zi-ben-jia-ge-he-chu-kou-qian-li/)
15:30:33	841/841	---M--	200	added ('OK')	application/rss+xml	etag:%2243f88ed6f2323a2cf5738c4207344316%22	http://localhost/pemikatwalet-cn/2023/03/29/yan-wo-dui-ren-lei-jian-kang-de-yi-chu/feed/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/yan-wo-dui-ren-lei-jian-kang-de-yi-chu/feed/index.html	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-wo-dui-ren-lei-jian-kang-de-yi-chu/)
15:30:34	11600/11600	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:30:31%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/posts/447	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/posts/447.json	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-wo-dui-ren-lei-jian-kang-de-yi-chu/)
15:30:36	2815/2815	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:30:33%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fyan-wo-dui-ren-lei-jian-kang-de-yi-chu%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embeda630.json	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-wo-dui-ren-lei-jian-kang-de-yi-chu/)
15:30:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:30:34%20GMT	http://localhost/pemikatwalet-cn/?p=447	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/index42fe.html	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-wo-dui-ren-lei-jian-kang-de-yi-chu/)
15:30:38	2975/2975	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:30:36%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fyan-wo-dui-ren-lei-jian-kang-de-yi-chu%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed195d	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-wo-dui-ren-lei-jian-kang-de-yi-chu/)
15:30:38	1542355/1542355	---M--	200	added ('OK')	image/png	etag:%221788d3-5f802167d13a6%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/gambar.png	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/gambar.png	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xiang-shui-yu-zhong-bu-tong-de-yan-zi-zhi-le-de-xiang-wei/)
15:30:40	667/667	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:30:38%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/categories/1	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/categories/1.json	(from http://localhost/pemikatwalet-cn/category/tak-berkategori/)
15:30:42	646/646	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:30:40%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/users/1	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/users/1.json	(from http://localhost/pemikatwalet-cn/author/ishal-galip/)
15:30:46	50323/50323	---MC-	200	added ('OK')	application/rss+xml	etag:%2243f88ed6f2323a2cf5738c4207344316%22	http://localhost/pemikatwalet-cn/category/tak-berkategori/feed/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/category/tak-berkategori/feed/index.html	(from http://localhost/pemikatwalet-cn/category/tak-berkategori/)
15:30:50	71257/71257	---MC-	200	added ('OK')	application/rss+xml	etag:%2243f88ed6f2323a2cf5738c4207344316%22	http://localhost/pemikatwalet-cn/author/ishal-galip/feed/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/author/ishal-galip/feed/index.html	(from http://localhost/pemikatwalet-cn/author/ishal-galip/)
15:32:03	3195990/3195990	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2230c456-5f801c3541002%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/IMG_1647.jpg	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/IMG_1647.jpg	(from http://localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-331.css?ver=1680069865)
15:32:05	22113/22113	---MC-	200	added ('OK')	application/rss+xml	etag:%2243f88ed6f2323a2cf5738c4207344316%22	http://localhost/pemikatwalet-cn/category/edible-birds-nest/feed/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/category/edible-birds-nest/feed/index.html	(from http://localhost/pemikatwalet-cn/category/edible-birds-nest/)
15:32:06	674/674	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:32:03%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/categories/8	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/categories/8.json	(from http://localhost/pemikatwalet-cn/category/edible-birds-nest/)
